Employee_ID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,MonthlyIncome,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,ExperienceRatio,PromotionGap,IncomePerLevel,CompanySwitchRate,RoleStability,PromotionDelay,LowIncomeFlag,Feedback,Sentiment,Attrition_Risk,Risk_Score,Risk_Level,Productivity_Risk_Score,Productivity_Risk_Level,Attrition_Risk_%,AgeGroup
9678,21,0,Travel Frequently,Data Science,37,Degree,2,Male,63499,3,1,HR,5,Divorced,7,No,9,20,2,8,10,5,0.380952381,3,63499,0.35,1.25,15,0,Supportive management,0.5,0.525812054,52.58120536,Medium Risk,32.80844801,Medium,52.58120536,18-30
9679,33,1,Travel Rarely,Cyber Security,18,Degree,3,Female,191233,2,2,Software Engineer,1,Married,9,No,22,12,1,1,6,0,0.076923077,1,95616.5,0.75,6,12,0,No promotion opportunities,0,0.496825308,49.68253077,Medium Risk,79.35574072,High,49.68253077,30-40
9680,39,0,No Travel,Software Development,9,Graduation,2,Male,165156,5,4,Manager,3,Divorced,7,No,61,5,3,6,5,8,1,-2,41289,1.4,0.833333333,-3,0,I am happy with my team,0.8,0.066410482,6.641048158,Low Risk,18.8190085,Low,6.641048158,30-40
9681,29,1,Travel Rarely,Cyber Security,45,Below College,3,Male,84644,1,3,Consultant,3,Single,7,No,66,11,1,7,10,4,0.583333333,3,28214.66667,0.636363636,1.428571429,7,0,No promotion opportunities,0,0.916797221,91.67972208,High Risk,80.88465684,High,91.67972208,18-30
9682,33,0,Travel Rarely,Cyber Security,35,PhD,4,Male,119598,3,3,Business Analyst,5,Single,0,No,1,10,3,6,4,5,0.545454545,1,39866,0,0.666666667,5,0,Good work life balance,0.7,0.016257852,1.625785191,Low Risk,23.81631503,Low,1.625785191,30-40
9683,57,0,Travel Rarely,Software Development,36,Below College,4,Female,65567,4,3,Help Desk,2,Single,9,No,25,11,3,3,9,5,0.25,-2,21855.66667,0.818181818,3,6,0,Supportive management,0.5,0.238721634,23.87216345,Low Risk,42.44802884,Medium,23.87216345,50-60
9684,55,0,No Travel,Data Science,18,Graduation,1,Female,76106,2,2,IT,3,Divorced,9,No,52,1,5,1,3,8,0.5,-7,38053,9,3,-7,0,Good work life balance,0.7,0.352485939,35.24859386,Medium Risk,59.16151656,Medium,35.24859386,50-60
9685,59,0,Travel Rarely,IT Services,20,Degree,1,Male,66622,5,6,Support,5,Single,10,No,68,15,5,2,9,0,0.125,2,11103.66667,0.666666667,4.5,15,0,Supportive management,0.5,0.05363956,5.363956003,Low Risk,0.946580471,Low,5.363956003,50-60
9686,54,0,Travel Rarely,Cyber Security,21,Graduation,4,Male,97741,1,6,Consultant,3,Divorced,1,Yes,54,14,4,4,7,4,0.266666667,0,16290.16667,0.071428571,1.75,10,0,Supportive management,0.5,0.115798497,11.57984974,Low Risk,66.74938525,Medium,11.57984974,50-60
9687,46,1,Travel Rarely,Cyber Security,47,Degree,5,Male,48348,1,5,Support,4,Single,1,Yes,39,5,2,10,8,1,1.666666667,9,9669.6,0.2,0.8,4,0,Salary is low,0,0.259158198,25.91581976,Low Risk,60.4557329,Medium,25.91581976,40-50
9688,35,0,Travel Frequently,Cyber Security,20,Degree,3,Female,129508,4,2,HR,3,Single,7,Yes,84,9,4,7,10,2,0.7,5,64754,0.777777778,1.428571429,7,0,I am happy with my team,0.8,0.039621207,3.962120674,Low Risk,30.11096247,Medium,3.962120674,30-40
9689,27,0,Travel Rarely,Data Science,6,Graduation,4,Female,89981,5,4,Software Engineer,2,Single,3,Yes,53,15,3,4,8,0,0.25,4,22495.25,0.2,2,15,0,Career growth is good,0.7,0.004306727,0.430672668,Low Risk,26.54658929,Low,0.430672668,18-30
9690,59,0,Travel Frequently,Software Development,9,Below College,5,Female,74891,4,5,Technician,3,Single,2,No,43,13,1,6,2,4,0.428571429,2,14978.2,0.153846154,0.333333333,9,0,Supportive management,0.5,0.029312325,2.931232476,Low Risk,29.92904103,Low,2.931232476,50-60
9691,56,0,Travel Rarely,Software Development,43,Graduation,2,Female,181629,1,3,IT,2,Married,8,No,73,18,3,6,8,3,0.315789474,3,60543,0.444444444,1.333333333,15,0,Good work life balance,0.7,0.73595765,73.59576497,High Risk,86.5168997,High,73.59576497,50-60
9692,35,1,No Travel,Software Development,29,Degree,4,Female,46050,3,1,Technician,1,Divorced,4,No,70,5,5,9,1,2,1.5,7,46050,0.8,0.111111111,3,0,High stress workload,0.16,0.03924072,3.924072021,Low Risk,59.51601271,Medium,3.924072021,30-40
9693,18,0,No Travel,Software Development,29,Master's,5,Female,155550,2,1,Technician,2,Married,1,No,14,1,5,0,0,8,0,-8,155550,1,0,-7,0,Supportive management,0.5,0.018210844,1.821084377,Low Risk,62.08607371,Medium,1.821084377,
9694,56,1,Travel Rarely,Software Development,13,Graduation,4,Male,138245,2,1,Support,3,Single,10,No,75,10,1,1,7,6,0.090909091,-5,138245,1,7,4,0,No promotion opportunities,0,0.74223015,74.22301497,High Risk,66.03935558,Medium,74.22301497,50-60
9695,38,0,No Travel,Software Development,36,Degree,2,Female,199161,4,6,Software Engineer,1,Married,9,No,88,2,2,7,8,6,2.333333333,1,33193.5,4.5,1.142857143,-4,0,Good work life balance,0.7,0.529204329,52.92043286,Medium Risk,56.39772345,Medium,52.92043286,30-40
9696,18,0,Travel Rarely,Cyber Security,27,Master's,2,Female,34323,3,4,Director,1,Divorced,1,Yes,17,11,2,7,7,6,0.583333333,1,8580.75,0.090909091,1,5,0,I am happy with my team,0.8,0.323451109,32.34511085,Medium Risk,64.53149015,Medium,32.34511085,
9697,32,1,Travel Frequently,Cyber Security,47,Graduation,3,Female,174407,1,6,HR,1,Divorced,4,Yes,70,0,4,1,2,4,1,-3,29067.83333,inf,2,-4,0,Poor management support,-0.4,0.690698344,69.06983441,Medium Risk,94.54173548,High,69.06983441,30-40
9698,21,0,Travel Rarely,Software Development,49,Degree,2,Male,54197,2,3,Manager,1,Single,0,No,66,7,5,5,6,8,0.625,-3,18065.66667,0,1.2,-1,0,Supportive management,0.5,0.463479222,46.3479222,Medium Risk,78.76728039,High,46.3479222,18-30
9699,37,1,Travel Rarely,Software Development,44,Degree,2,Male,147280,2,1,IT,3,Single,7,No,17,0,2,4,2,4,4,0,147280,inf,0.5,-4,0,Salary is low,0,0.622604815,62.26048149,Medium Risk,63.92832026,Medium,62.26048149,30-40
9700,27,1,Travel Rarely,Data Science,6,Master's,3,Male,136299,4,5,Consultant,5,Single,4,No,28,9,4,3,0,1,0.3,2,27259.8,0.444444444,0,8,0,Poor management support,-0.4,0.007316774,0.731677388,Low Risk,11.89382542,Low,0.731677388,18-30
9701,40,0,Travel Rarely,Data Science,39,Master's,4,Male,172346,5,1,Software Engineer,2,Divorced,5,No,38,8,3,6,8,2,0.666666667,4,172346,0.625,1.333333333,6,0,Career growth is good,0.7,0.030507984,3.050798393,Low Risk,27.00896442,Low,3.050798393,30-40
9702,58,0,Travel Rarely,Network Administration,32,Graduation,4,Male,92578,2,4,Manager,5,Single,6,Yes,53,8,5,8,9,8,0.888888889,0,23144.5,0.75,1.125,0,0,Supportive management,0.5,0.15413113,15.41311296,Low Risk,38.01407876,Medium,15.41311296,50-60
9703,51,1,Travel Frequently,Cyber Security,49,Graduation,3,Male,144594,4,1,HR,5,Married,6,No,56,18,4,4,1,0,0.210526316,4,144594,0.333333333,0.25,18,0,Poor management support,-0.4,0.152598955,15.25989545,Low Risk,14.45762861,Low,15.25989545,50-60
9704,63,1,Travel Rarely,Software Development,43,Degree,4,Male,129392,1,6,Developer,2,Married,6,Yes,12,6,3,1,6,7,0.142857143,-6,21565.33333,1,6,-1,0,High stress workload,0.16,0.823775661,82.37756609,High Risk,88.06662931,High,82.37756609,
9705,50,1,Travel Frequently,Cyber Security,44,Below College,4,Male,134281,2,4,QA Analyst,4,Divorced,10,Yes,76,9,2,10,0,3,1,7,33570.25,1.111111111,0,6,0,High stress workload,0.16,0.479547854,47.95478542,Medium Risk,52.58025625,Medium,47.95478542,40-50
9706,51,1,Travel Frequently,Network Administration,28,Graduation,5,Female,86525,4,4,QA Analyst,2,Divorced,8,No,68,7,3,7,8,5,0.875,2,21631.25,1.142857143,1.142857143,2,0,No promotion opportunities,0,0.254122991,25.41229907,Low Risk,42.71981748,Medium,25.41229907,50-60
9707,56,0,Travel Frequently,Data Science,45,Master's,3,Male,146144,5,5,Support,4,Married,8,No,22,17,4,5,2,2,0.277777778,3,29228.8,0.470588235,0.4,15,0,I am happy with my team,0.8,0.034204732,3.420473235,Low Risk,9.427142336,Low,3.420473235,50-60
9708,27,1,Travel Frequently,Network Administration,1,Degree,3,Female,194929,3,4,IT,2,Divorced,5,No,5,9,1,9,8,3,0.9,6,48732.25,0.555555556,0.888888889,6,0,No promotion opportunities,0,0.240987934,24.09879339,Low Risk,54.25272824,Medium,24.09879339,18-30
9709,37,0,Travel Rarely,IT Services,50,Degree,1,Male,134877,2,2,Support,5,Single,4,No,24,16,3,10,8,2,0.588235294,8,67438.5,0.25,0.8,14,0,Career growth is good,0.7,0.368531753,36.85317531,Medium Risk,41.79761917,Medium,36.85317531,30-40
9710,18,0,Travel Rarely,Data Science,43,Graduation,5,Female,188340,4,7,QA Analyst,5,Single,7,Yes,77,6,4,0,1,4,0,-4,26905.71429,1.166666667,inf,2,0,Career growth is good,0.7,0.006245576,0.624557644,Low Risk,11.87492194,Low,0.624557644,
9711,30,0,Travel Rarely,Cyber Security,31,Graduation,4,Female,178134,3,3,Support,2,Divorced,4,Yes,91,13,4,7,3,8,0.5,-1,59378,0.307692308,0.428571429,5,0,Career growth is good,0.7,0.085184976,8.518497558,Low Risk,51.50326427,Medium,8.518497558,18-30
9712,18,0,No Travel,Data Science,30,Graduation,1,Female,54654,5,4,Director,1,Single,2,No,82,2,3,5,7,6,1.666666667,-1,13663.5,1,1.4,-4,0,I am happy with my team,0.8,0.187887594,18.78875938,Low Risk,38.60978107,Medium,18.78875938,
9713,22,1,Travel Rarely,Network Administration,18,Master's,5,Female,127236,2,2,QA Analyst,4,Divorced,3,No,13,15,1,2,4,0,0.125,2,63618,0.2,2,15,0,No promotion opportunities,0,0.040010631,4.001063109,Low Risk,44.82371702,Medium,4.001063109,18-30
9714,33,1,Travel Frequently,Software Development,29,PhD,4,Male,39650,4,8,Developer,1,Single,8,No,14,0,5,0,3,3,0,-3,4956.25,inf,inf,-3,0,Salary is low,0,0.077155208,7.715520832,Low Risk,48.42038603,Medium,7.715520832,30-40
9715,32,0,No Travel,Network Administration,42,Degree,5,Male,163524,3,2,Consultant,4,Married,2,No,63,7,2,1,5,8,0.125,-7,81762,0.285714286,5,-1,0,I am happy with my team,0.8,0.087529084,8.752908387,Low Risk,33.89757207,Medium,8.752908387,30-40
9716,45,0,No Travel,Network Administration,38,Below College,2,Female,74197,1,1,Technician,5,Married,4,No,20,0,5,4,3,3,4,1,74197,inf,0.75,-3,0,Career growth is good,0.7,0.056402251,5.640225092,Low Risk,48.05415737,Medium,5.640225092,40-50
9717,48,1,Travel Rarely,Software Development,23,Master's,4,Female,192291,1,5,Consultant,4,Single,8,No,14,6,2,0,3,3,0,-3,38458.2,1.333333333,inf,3,0,Salary is low,0,0.251823145,25.18231446,Low Risk,60.32629079,Medium,25.18231446,40-50
9718,40,1,Travel Rarely,Cyber Security,22,Master's,5,Male,176851,4,1,IT,5,Divorced,3,Yes,89,10,4,4,10,7,0.363636364,-3,176851,0.3,2.5,3,0,High stress workload,0.16,0.059471573,5.947157274,Low Risk,12.81420422,Low,5.947157274,30-40
9719,62,0,No Travel,Cyber Security,2,PhD,5,Female,115773,3,5,Software Engineer,2,Single,3,No,80,7,2,4,6,2,0.5,2,23154.6,0.428571429,1.5,5,0,Good work life balance,0.7,0.016497263,1.64972633,Low Risk,50.29112818,Medium,1.64972633,
9720,60,0,No Travel,Data Science,5,Degree,1,Female,196304,1,7,Software Engineer,2,Divorced,0,Yes,17,4,3,10,8,6,2,4,28043.42857,0,0.8,-2,0,Career growth is good,0.7,0.41220118,41.22011805,Medium Risk,80.80355024,High,41.22011805,50-60
9721,34,0,Travel Frequently,Network Administration,42,Degree,5,Male,53062,2,1,HR,3,Single,9,Yes,52,19,3,9,5,5,0.45,4,53062,0.473684211,0.555555556,14,0,Career growth is good,0.7,0.234292384,23.42923845,Low Risk,57.07574796,Medium,23.42923845,30-40
9722,51,0,Travel Frequently,Data Science,15,Degree,2,Male,140663,4,1,HR,3,Married,1,No,99,19,4,1,7,4,0.05,-3,140663,0.052631579,7,15,0,I am happy with my team,0.8,0.089524961,8.952496145,Low Risk,30.99161697,Medium,8.952496145,50-60
9723,30,1,Travel Frequently,Software Development,32,Below College,2,Male,184835,5,2,HR,2,Married,0,Yes,58,13,2,7,5,4,0.5,3,92417.5,0,0.714285714,9,0,Salary is low,0,0.306662142,30.66621424,Medium Risk,31.8822731,Medium,30.66621424,18-30
9724,31,1,Travel Rarely,IT Services,46,Degree,5,Female,79317,2,8,Help Desk,3,Married,2,Yes,92,12,1,4,4,0,0.307692308,4,9914.625,0.166666667,1,12,0,Poor management support,-0.4,0.351143571,35.11435711,Medium Risk,59.13782773,Medium,35.11435711,30-40
9725,28,0,No Travel,Cyber Security,6,Master's,4,Female,152431,4,3,Developer,2,Single,1,No,28,16,3,1,4,5,0.058823529,-4,50810.33333,0.0625,4,11,0,I am happy with my team,0.8,0.010547799,1.054779907,Low Risk,38.42143175,Medium,1.054779907,18-30
9726,45,1,Travel Frequently,Software Development,14,Master's,1,Female,54293,1,2,Support,1,Single,3,Yes,82,5,3,2,3,5,0.333333333,-3,27146.5,0.6,1.5,0,0,No promotion opportunities,0,0.831203264,83.1203264,High Risk,97.02123407,High,83.1203264,40-50
9727,59,0,Travel Rarely,Cyber Security,24,Degree,4,Male,155358,5,8,Business Analyst,5,Divorced,2,No,97,12,4,1,0,3,0.076923077,-2,19419.75,0.166666667,0,9,0,Career growth is good,0.7,0.003601896,0.360189623,Low Risk,0.063562875,Low,0.360189623,50-60
9728,49,1,Travel Rarely,Data Science,21,Master's,5,Male,122969,2,1,QA Analyst,2,Single,2,No,53,6,2,10,2,6,1.428571429,4,122969,0.333333333,0.2,0,0,High stress workload,0.16,0.176421516,17.64215158,Low Risk,64.87802675,Medium,17.64215158,40-50
9729,52,0,No Travel,IT Services,14,Degree,2,Female,132723,3,8,Business Analyst,3,Married,7,Yes,61,11,1,10,3,3,0.833333333,7,16590.375,0.636363636,0.3,8,0,Career growth is good,0.7,0.28133253,28.13325296,Low Risk,46.14116229,Medium,28.13325296,50-60
9730,48,0,Travel Frequently,Network Administration,12,Graduation,3,Male,72957,5,3,Manager,3,Single,2,No,94,13,2,6,1,2,0.428571429,4,24319,0.153846154,0.166666667,11,0,Supportive management,0.5,0.02051272,2.051271981,Low Risk,18.009048,Low,2.051271981,40-50
9731,34,0,Travel Rarely,Cyber Security,4,Master's,1,Male,36859,1,1,Business Analyst,3,Single,10,No,73,20,3,0,4,0,0,0,36859,0.5,inf,20,0,Good work life balance,0.7,0.19489961,19.48996101,Low Risk,68.14528724,Medium,19.48996101,30-40
9732,26,0,Travel Rarely,Network Administration,44,Degree,4,Male,56136,5,1,QA Analyst,1,Divorced,4,No,52,2,5,1,3,0,0.333333333,1,56136,2,3,2,0,I am happy with my team,0.8,0.003761522,0.37615216,Low Risk,35.36049744,Medium,0.37615216,18-30
9733,27,1,Travel Frequently,Data Science,21,Master's,2,Female,199587,1,8,Support,1,Married,7,Yes,79,5,4,10,0,7,1.666666667,3,24948.375,1.4,0,-2,0,Salary is low,0,0.714836095,71.48360949,High Risk,94.96769579,High,71.48360949,18-30
9734,25,0,Travel Rarely,Cyber Security,17,Graduation,4,Female,124575,4,3,Support,1,Married,4,No,56,12,1,6,0,5,0.461538462,1,41525,0.333333333,0,7,0,Good work life balance,0.7,0.039824654,3.982465429,Low Risk,47.76161155,Medium,3.982465429,18-30
9735,38,1,Travel Rarely,Data Science,29,PhD,5,Male,46568,2,2,Director,2,Married,6,No,35,19,2,1,2,2,0.05,-1,23284,0.315789474,2,17,0,No promotion opportunities,0,0.203102931,20.31029314,Low Risk,65.34887526,Medium,20.31029314,30-40
9736,30,0,Travel Frequently,Network Administration,16,Degree,4,Female,182454,4,8,Manager,5,Married,9,Yes,5,3,3,1,8,2,0.25,-1,22806.75,3,8,1,0,Career growth is good,0.7,0.0134584,1.345839992,Low Risk,12.00220706,Low,1.345839992,18-30
9737,22,0,Travel Rarely,Data Science,18,Degree,1,Male,84199,5,4,Help Desk,1,Single,4,No,91,13,5,7,2,1,0.5,6,21049.75,0.307692308,0.285714286,12,0,I am happy with my team,0.8,0.014888107,1.48881067,Low Risk,35.55684894,Medium,1.48881067,18-30
9738,23,0,No Travel,Data Science,38,PhD,3,Male,134358,4,6,Support,3,Married,9,No,56,8,4,10,2,5,1.111111111,5,22393,1.125,0.2,3,0,Good work life balance,0.7,0.056282854,5.628285372,Low Risk,30.40499154,Medium,5.628285372,18-30
9739,47,1,Travel Rarely,Data Science,41,PhD,3,Female,134530,2,1,QA Analyst,3,Married,7,No,49,13,1,3,2,6,0.214285714,-3,134530,0.538461538,0.666666667,7,0,Salary is low,0,0.849715071,84.9715071,High Risk,67.93614831,Medium,84.9715071,40-50
9740,48,0,Travel Rarely,Software Development,44,Degree,5,Male,135622,5,4,HR,1,Single,4,No,67,18,2,8,3,3,0.421052632,5,33905.5,0.222222222,0.375,15,0,Career growth is good,0.7,0.043905433,4.390543273,Low Risk,36.0689194,Medium,4.390543273,40-50
9741,34,0,Travel Rarely,Software Development,11,Graduation,1,Female,158763,4,2,Technician,5,Married,1,Yes,97,4,1,2,2,6,0.4,-4,79381.5,0.25,1,-2,0,I am happy with my team,0.8,0.078739254,7.873925374,Low Risk,13.15422212,Low,7.873925374,30-40
9742,28,0,Travel Rarely,Cyber Security,32,PhD,3,Female,145337,4,4,Software Engineer,5,Married,8,No,84,1,4,0,1,4,0,-4,36334.25,8,inf,-3,0,Good work life balance,0.7,0.013086519,1.308651908,Low Risk,11.99564445,Low,1.308651908,18-30
9743,37,0,Travel Rarely,Data Science,28,PhD,2,Female,174235,4,7,Manager,5,Married,10,Yes,0,17,2,5,5,0,0.277777778,5,24890.71429,0.588235294,1,17,0,I am happy with my team,0.8,0.058207281,5.82072812,Low Risk,12.7918932,Low,5.82072812,30-40
9744,26,1,Travel Frequently,Data Science,16,Graduation,4,Female,62711,3,8,Developer,3,Single,5,Yes,99,16,3,8,5,0,0.470588235,8,7838.875,0.3125,0.625,16,0,High stress workload,0.16,0.090700387,9.070038674,Low Risk,42.77706565,Medium,9.070038674,18-30
9745,19,0,Travel Rarely,Data Science,34,Degree,5,Female,63443,5,2,Manager,2,Divorced,3,Yes,15,20,3,5,7,6,0.238095238,-1,31721.5,0.15,1.4,14,0,Career growth is good,0.7,0.025939788,2.593978767,Low Risk,26.92834919,Low,2.593978767,18-30
9746,54,0,No Travel,Software Development,50,Degree,2,Female,177398,2,4,QA Analyst,4,Single,4,No,95,7,5,8,9,3,1,5,44349.5,0.571428571,1.125,4,0,I am happy with my team,0.8,0.224525373,22.45253731,Low Risk,48.07985953,Medium,22.45253731,50-60
9747,18,0,Travel Rarely,Network Administration,30,Below College,5,Male,42150,5,4,Consultant,1,Married,10,No,4,5,2,4,1,5,0.666666667,-1,10537.5,2,0.25,0,0,Career growth is good,0.7,0.022163042,2.21630419,Low Risk,35.68523015,Medium,2.21630419,
9748,21,1,Travel Frequently,Data Science,38,Graduation,1,Female,47026,5,8,Consultant,1,Single,9,No,15,18,1,0,3,7,0,-7,5878.25,0.5,inf,11,0,Salary is low,0,0.941931544,94.19315436,High Risk,51.916439,Medium,94.19315436,18-30
9749,53,0,No Travel,IT Services,22,Degree,5,Female,83644,4,7,Technician,4,Divorced,7,No,100,15,5,7,8,7,0.4375,0,11949.14286,0.466666667,1.142857143,8,0,Career growth is good,0.7,0.034188513,3.418851299,Low Risk,21.19156199,Low,3.418851299,50-60
9750,42,1,Travel Rarely,Cyber Security,5,PhD,3,Female,123145,1,7,Consultant,4,Divorced,2,No,95,3,2,3,1,6,0.75,-3,17592.14286,0.666666667,0.333333333,-3,0,No promotion opportunities,0,0.294660798,29.46607981,Low Risk,61.08224938,Medium,29.46607981,40-50
9751,20,1,Travel Rarely,Software Development,9,Below College,1,Male,158175,4,7,HR,3,Single,2,No,5,14,2,1,9,5,0.066666667,-4,22596.42857,0.142857143,9,9,0,No promotion opportunities,0,0.422866518,42.28665184,Medium Risk,36.87411503,Medium,42.28665184,18-30
9752,26,1,Travel Frequently,Network Administration,13,PhD,5,Male,126879,1,1,Technician,3,Married,6,No,28,14,3,1,7,3,0.066666667,-2,126879,0.428571429,7,11,0,Salary is low,0,0.179803848,17.98038482,Low Risk,67.87889144,Medium,17.98038482,18-30
9753,39,1,Travel Frequently,IT Services,39,Master's,2,Male,113518,3,3,Software Engineer,1,Divorced,0,Yes,66,15,2,7,5,7,0.4375,0,37839.33333,0,0.714285714,8,0,Salary is low,0,0.868231639,86.82316391,High Risk,74.14526422,High,86.82316391,30-40
9754,40,0,Travel Rarely,Data Science,23,Master's,1,Male,154912,3,8,IT,2,Single,8,No,41,5,2,6,2,5,1,1,19364,1.6,0.333333333,0,0,Supportive management,0.5,0.468474985,46.84749847,Medium Risk,58.26720561,Medium,46.84749847,30-40
9755,29,1,Travel Rarely,Software Development,27,Graduation,1,Male,72625,1,8,Director,1,Married,8,No,19,17,3,5,10,3,0.277777778,2,9078.125,0.470588235,2,14,0,Poor management support,-0.4,0.957155552,95.71555525,High Risk,99.24392151,High,95.71555525,18-30
9756,27,1,Travel Frequently,Data Science,32,Degree,5,Male,101612,4,3,Technician,1,Married,1,No,52,18,5,6,1,0,0.315789474,6,33870.66667,0.055555556,0.166666667,18,0,Salary is low,0,0.010636278,1.063627768,Low Risk,47.24652255,Medium,1.063627768,18-30
9757,51,1,Travel Frequently,Cyber Security,31,Degree,5,Male,97514,4,2,Director,1,Single,3,Yes,4,15,5,6,6,3,0.375,3,48757,0.2,1,12,0,No promotion opportunities,0,0.059099805,5.90998052,Low Risk,48.10176127,Medium,5.90998052,50-60
9758,60,0,Travel Rarely,Software Development,33,PhD,1,Female,61888,5,1,Developer,3,Married,8,No,40,15,2,3,2,5,0.1875,-2,61888,0.533333333,0.666666667,10,0,I am happy with my team,0.8,0.326901843,32.69018429,Medium Risk,23.41591487,Low,32.69018429,50-60
9759,27,0,No Travel,IT Services,42,Degree,4,Male,161850,5,4,IT,1,Single,3,Yes,77,18,4,10,2,5,0.526315789,5,40462.5,0.166666667,0.2,13,0,Career growth is good,0.7,0.034100871,3.410087067,Low Risk,35.89589772,Medium,3.410087067,18-30
9760,47,0,Travel Rarely,Network Administration,26,Below College,4,Male,102964,3,2,Software Engineer,2,Divorced,7,No,74,7,3,4,5,1,0.5,3,51482,1,1.25,6,0,Good work life balance,0.7,0.032581714,3.258171389,Low Risk,50.57497142,Medium,3.258171389,40-50
9761,39,0,Travel Rarely,Network Administration,18,Graduation,3,Female,159861,5,3,Help Desk,2,Married,2,No,53,6,5,10,4,8,1.428571429,2,53287,0.333333333,0.4,-2,0,Career growth is good,0.7,0.013984249,1.398424894,Low Risk,26.7173691,Low,1.398424894,30-40
9762,23,0,No Travel,Cyber Security,12,Degree,1,Female,98418,5,4,Help Desk,2,Divorced,3,Yes,2,9,4,10,10,7,1,3,24604.5,0.333333333,1,2,0,Supportive management,0.5,0.13194627,13.194627,Low Risk,28.79905182,Low,13.194627,18-30
9763,19,1,Travel Frequently,Network Administration,3,PhD,4,Female,123974,5,1,Business Analyst,1,Married,0,Yes,24,20,3,1,7,5,0.047619048,-4,123974,0,7,15,0,Poor management support,-0.4,0.087679302,8.767930175,Low Risk,36.84139944,Medium,8.767930175,18-30
9764,47,0,Travel Rarely,Network Administration,5,Degree,2,Male,137103,3,2,Support,4,Divorced,3,No,98,16,2,2,0,4,0.117647059,-2,68551.5,0.1875,0,12,0,I am happy with my team,0.8,0.047544347,4.754434728,Low Risk,33.19195907,Medium,4.754434728,40-50
